SMG     26500   HK UMP .45 ACP submachine gun   5fc3e272f8b6a877a729eac5
SMG     14288   B&T MP9 9x19 submachine gun     5e00903ae9dc277128008b87
SMG     9946    Saiga-9 9x19 carbine    59f9cabd86f7743a10721f46
Sniper rifle    22500   Accuracy International AXMC .338 LM bolt-action sniper rifle    627e14b21713922ded6f2c15
Sniper rifle    11500   Mosin 7.62x54R bolt-action rifle (Infantry)     5bfd297f0db834001a669119
Sniper rifle    15577   Mosin 7.62x54R bolt-action rifle (Sniper)       5ae08f0a5acfc408fb1398a1
Sniper rifle    24989   SV-98 7.62x54R bolt-action sniper rifle 55801eed4bdc2d89578b4588
Sniper rifle    42974   Lobaev Arms DVL-10 7.62x51 bolt-action sniper rifle     588892092459774ac91d4b11
Sniper rifle    7350    Molot VPO-215 "Gornostay" .366 TKM bolt-action rifle    5de652c31b7e3716273428be
Sniper rifle    26974   ORSIS T-5000M 7.62x51 bolt-action sniper rifle  5df24cf80dee1b22f862e9bc
Sniper rifle    17500   Remington Model 700 7.62x51 bolt-action sniper rifle    5bfea6e90db834001b7347f3
Headwear        126327  Maska-1SCh bulletproof helmet (Olive Drab)      5c091a4e0db834001d5addc8
Headwear        20000   Rivals 2020 cap 5f99418230835532b445e954
Headwear        30583   6B47 Ratnik-BSh helmet  5a7c4850e899ef00150be885
Headwear        1445    EMERCOM cap     5aa2b89be5b5b0001569311f
Headwear        19724   Wilcox Skull Lock head mount    5a16bb52fcdbcb001a3b00dc
Headwear        5013    Ushanka ear flap hat    59e7708286f7742cbd762753
Headwear        8700    TSh-4M-L soft tank crew helmet  5df8a58286f77412631087ed
Headwear        19100   Armasight NVG head strap        5c066ef40db834001966a595
Headwear        1070    Beanie  572b7fa124597762b472f9d2
Headwear        17000   SSh-68 steel helmet     5c06c6a80db834001b735491
Headwear        47364   LShZ light helmet       5b432d215acfc4771e1c6624
Headwear        12300   ShPM Firefighter helmet 5c08f87c0db8340019124324
Headwear        1505    Police cap      5aa2b8d7e5b5b00014028f4a
Headwear        160327  Altyn bulletproof helmet        5aa7e276e5b5b000171d0647
Headwear        98600   BNTI LShZ-2DTM helmet   5d6d3716a4b9361bc8618872
Headwear        20000   Rivals 2020 beanie      5f994730c91ed922dd355de3
Headwear        53759   ZSh-1-2M helmet (Black cover)   5aa7e4a4e5b5b000137b76f2
Headwear        58089   ZSh-1-2M helmet 5aa7e454e5b5b0214e506fa2
Headwear        58000   MSA Gallet TC 800 High Cut combat helmet        5e4bfc1586f774264f7582d3
Headwear        164912  DevTac Ronin ballistic helmet   5b4329f05acfc47a86086aa1
Headwear        10200   Door Kicker boonie hat  5d96141523f0ea1b7f2aacab
Headwear        21395   UNTAR helmet    5aa7d03ae5b5b00016327db5
Headwear        1021    Baseball cap    572b7d8524597762b472f9d1
Headwear        4560    Pompon hat      5b4329075acfc400153b78ff
Headwear        31124   FORT Kiver-M bulletproof helmet 5645bc214bdc2d363b8b4571
Headwear        19513   Kinda cowboy hat        5aa2b9ede5b5b000137b758b
Headwear        198327  Rys-T bulletproof helmet        5f60c74e3b85f6263c145586
Headwear        264827  Vulkan-5 (LShZ-5) bulletproof helmet    5ca20ee186f774799474abc2
Headwear        46200   MSA ACH TC-2001 MICH Series helmet      5d5e7d28a4b936645d161203
Headwear        24006   Kotton beanie   5bd073c986f7747f627e796c
Headwear        9556    Jack Pyke Hunting LLCS boonie hat       618aef6d0a5a59657e5f55ee
Headwear        3353    Army cap (CADPAT)       6040de02647ad86262233012
Headwear        72000   NFM HJELM helmet        61bca7cda0eae612383adf57
Headwear        29700   Bomber beanie   60bf74184a63fc79b60c57f6
Headwear        31035   6B47 Ratnik-BSh helmet (Digital Flora cover)    5aa7cfc0e5b5b00015693143
Headwear        130976  Ops-Core FAST MT Super High Cut helmet (Black)  5a154d5cfcdbcb001a3b00da
Headwear        116014  Ops-Core FAST MT Super High Cut helmet (Tan)    5ac8d6885acfc400180ae7b0
Headwear        500     Ded Moroz hat   5a43943586f77416ad2f06e2
Headwear        49100   MSA ACH TC-2002 MICH Series helmet      5d5e9c74a4b9364855191c40
Headwear        1353    Army cap (Coyote Tan)   603619720ca681766b6a0fc4
Headwear        1353    Army cap        59e770f986f7742cbe3164ef
Headwear        54403   SSSh-94 SFERA-S helmet  5aa7d193e5b5b000171d063f
Headwear        2353    Army cap (UCP)  60361b5a9a15b10d96792291
Headwear        4000    Leather cap     61c18db6dfd64163ea78fbb4
Headwear        5556    Ski hat with holes for eyes     5ab8f20c86f7745cdb629fb2
Headwear        4353    Army cap (Black)        603618feffd42c541047f771
Headwear        1353    Army cap (Flora)        60361a7497633951dc245eb4
Headwear        1353    Army cap (Desert)       60361b0b5a45383c122086a1
Headwear        52577   HighCom Striker ACHHC IIIA helmet (Olive)       5b40e4035acfc47a87740943
Headwear        72546   HighCom Striker ULACH IIIA helmet (Desert Tan)  5b40e2bc5acfc40016388216
Headwear        121150  Crye Precision AirFrame helmet (Tan)    5c17a7ed2e2216152142459c
Headwear        16200   PSh-97 DJETA riot helmet        5c0d2727d174af02a012cf58
Headwear        55170   HighCom Striker ACHHC IIIA helmet (Black)       5b40e3f35acfc40016388218
Headwear        77984   HighCom Striker ULACH IIIA helmet (Black)       5b40e1525acfc4771e1c6611
Headwear        145976  Galvion Caiman Hybrid helmet    5f60b34a41e30a4ab12a6947
Headwear        101000  Diamond Age Bastion helmet      5ea17ca01412a1425304d1c0
Headwear        15100   Tac-Kek FAST MT helmet (replica)        5ea05cf85ad9772e6624305d
Headwear        131200  Team Wendy EXFIL Ballistic Helmet (Black)       5e00c1ad86f774747333222c
Headwear        131200  Team Wendy EXFIL Ballistic Helmet (Coyote Brown)        5e01ef6886f77445f643baa4
Vis. observ. device     18000   Oakley SI Batwolf glasses       62a61c988ec41a51b34758d5
Vis. observ. device     3580    RayBench Hipster Reserve sunglasses     5aa2b9aee5b5b00015693121
Vis. observ. device     25600   Twitch Rivals 2020 glasses      5e71f70186f77429ee09f183
Vis. observ. device     12000   JohnB Liquid DNB glasses        62a09e410b9d3c46de5b6e78
Vis. observ. device     12000   NPP KlASS Condor glasses        603409c80ca681766b6a0fb2
Vis. observ. device     30000   Gas welder safety goggles       61c18d83b00456371a66814b
Vis. observ. device     2181    Anti-fragmentation glasses      59e770b986f7742cbd762754
Vis. observ. device     3084    Round frame sunglasses  5aa2b923e5b5b000137b7589
Armor   89000   HighCom Trooper TFO body armor (Multicam)       5c0e655586f774045612eeb2
Armor   38670   BNTI Zhuk-3 body armor (Press)  5c0e5edb86f77461f55ed1f7
Armor   285000  BNTI Zhuk-6a body armor 5c0e625a86f7742d77340f62
Armor   22839   PACA Soft Armor 5648a7494bdc2d9d488b4583
Armor   33355   MF-UNTAR body armor     5ab8e4ed86f7742d8e50c7fa
Armor   384968  6B43 6A Zabralo-Sh body armor   545cdb794bdc2d3a198b456a
Armor   61100   6B13 assault armor (Digital Flora)      5c0e53c886f7747fa54205c7
Armor   61100   6B13 assault armor (Flora)      5c0e51be86f774598e797894
Armor   28700   6B2 body armor (Flora)  5df8a2ca86f7740bfe6df777
Armor   40300   6B23-1 body armor (Digital Flora)       5c0e5bab86f77461f55ed1f3
Armor   68500   6B23-2 body armor (Mountain Flora)      5c0e57ba86f7747fa141986d
Armor   51000   NFM THOR Concealable Reinforced Vest body armor 609e8540d5c319764c2bc2e9
Armor   344500  NFM THOR Integrated Carrier body armor  60a283193cb70855c43a381d
Armor   70000   DRD body armor  62a09d79de7ac81993580530
Armor   117000  Hexatac HPC Plate Carrier (Multicam Black)      63737f448b28897f2802b874
Armor   198796  IOTV Gen4 body armor (full protection)  5b44cd8b86f774503d30cba2
Armor   137002  IOTV Gen4 body armor (assault kit)      5b44cf1486f77431723e3d05
Armor   118774  IOTV Gen4 body armor (high mobility kit)        5b44d0de86f774503d30cba8
Armor   48463   BNTI Kirasa-N body armor        5b44d22286f774172b0c9de8
Armor   82000   NPP KlASS Korund-VM body armor  5f5f41476bdad616ad46d631
Armor   52839   PACA Soft Armor (Rivals Edition)        607f20859ee58b18e41ecd90
Armor   102874  FORT Redut-M body armor 5ca2151486f774244a3b8d30
Armor   188296  FORT Redut-T5 body armor        5ca21c6986f77479963115a7
Armor   113829  BNTI Gzhel-K body armor 5ab8e79e86f7742d8b372e78
Armor   290874  FORT Defender-2 body armor      5e9dacf986f774054d6b89f4
Armor   210000  5.11 Tactical Hexgrid plate carrier     5fd4c474dd870108a754b241
Armor   374500  LBT-6094A Slick Plate Carrier   5e4abb5086f77406975c9342
Armor   374500  LBT-6094A Slick Plate Carrier (Olive)   6038b4ca92ec1c3103795a0d
Armor   374500  LBT-6094A Slick Plate Carrier (Tan)     6038b4b292ec1c3103795a0b
Armor   22813   BNTI Module-3M body armor       59e7635f86f7742cbf2c1095
FaceCover       7500    Fake white beard        5c1a1e3f2e221602b66cc4c2
FaceCover       15000   Jason mask      5bd071d786f7747e707b93a3
FaceCover       15000   Misha Mayorov mask      5bd0716d86f774171822ef4b
FaceCover       16000   Slender mask    5bd06f5d86f77427101ad47c
FaceCover       35000   Baddie's red beard      62a09dd4621468534a797ac7
FaceCover       30454   Twitch Rivals 2021 balaclava    607f201b3c672b3b3a24a800
FaceCover       6386    GP-5 gas mask   5b432c305acfc40019478128
FaceCover       8386    GP-7 gas mask   60363c0c92ec1c31037959f5
FaceCover       35000   Glorious E lightweight armored mask     62a09e08de7ac81993580532
FaceCover       21125   Faceless mask   6176a48d732a664031271438
FaceCover       35533   Ghoul mask      6176a40f0b8c0312ac75a3d3
FaceCover       15000   Hockey player mask "Captain"    62a5c2c98ec41a51b34739c0
FaceCover       15000   Hockey player mask "Brawler"    62a5c333ec21e50cad3b5dc6
FaceCover       15000   Hockey player mask "Quiet"      62a5c41e8ec41a51b34739c3
FaceCover       94900   Pestily plague mask     5e54f79686f7744022011103
FaceCover       5244    Neoprene mask   5b4326435acfc433000ed01d
FaceCover       24000   Twitch Rivals 2020 mask 5e71f6be86f77429f2683c44
FaceCover       23941   Shattered lightweight armored mask      5b432b2f5acfc4771e1c6622
FaceCover       42000   Shroud half-mask        5e54f76986f7740366043752
FaceCover       44300   Smoke balaclava 5fd8d28367cb5e077335170f
FaceCover       32000   Twitch Rivals 2020 half-mask    5e71fad086f77422443d4604
FaceCover       22689   Fake mustache   5bd073a586f7747e6f135799
FaceCover       2614    Lower half-mask 572b7fa524597762b747ce82
FaceCover       1786    Respirator      59e7715586f7742ee5789605
FaceCover       21125   Spooky skull mask       635267ab3c89e2112001f826
Armored equipment       24500   Galvion Caiman Hybrid Ballistic Mandible Guard  5f60c076f2bcbb675b00dac2
Armored equipment       33200   LShZ-2DTM aventail      5d6d3be5a4b9361bc73bc763
Armored equipment       110300  Diamond Age Bastion helmet armor plate  5ea18c84ecf1982c7712d9a2
Armored equipment       20056   Kiver-M face shield     5b46238386f7741a693bcf9c
Armored equipment       29000   LShZ-2DTM face shield   5d6d3829a4b9361bc8618943
Armored equipment       34469   Ops-Core FAST Side Armor        5a16badafcdbcb001865f72d
Armored equipment       54320   Vulkan-5 face shield    5ca2113f86f7740b2547e1d2
Armored equipment       61000   Tac-Kek Heavy Trooper mask for Ops-Core-type helmets    5ea058e01dbce517f324b3e2
Armored equipment       18698   Galvion Caiman Fixed Arm Visor  5f60bf4558eff926626a60f2
Armored equipment       11698   Ops-Core FAST Visor     5a16b672fcdbcb001912fa83
Armored equipment       1500    LShZ-2DTM cover (Black) 5d6d3943a4b9360dbc46d0cc
Armored equipment       26641   Ops-Core FAST multi-hit ballistic face shield   5a16b7e1fcdbcb00165aa6c9
Armored equipment       57800   Maska-1SCh face shield (Olive Drab)     5c0919b50db834001b7ce3b9
Armored equipment       17351   ZSh-1-2M face shield    5aa7e3abe5b5b000171d064d
Armored equipment       60300   Galvion Caiman Hybrid Ballistic Applique        5f60b85bbdb8e27dee3dc985
Armored equipment       21340   Ops-Core FAST Gunsight Mandible 5a16ba61fcdbcb098008728a
Armored equipment       4851    Kolpak-1S face shield   5ac4c50d5acfc40019262e87
Armored equipment       43460   Altyn face shield       5aa7e373e5b5b000137b76f0
Armored equipment       39200   Team Wendy EXFIL Ear Covers (Black)     5e00cfa786f77469dc6e5685
Armored equipment       39200   Team Wendy EXFIL Ear Covers (Coyote Brown)      5e01f31d86f77465cf261343
Armored equipment       38500   Crye Precision AirFrame Chops   5c178a942e22164bef5ceca3
Armored equipment       36200   Crye Precision AirFrame Ears    5c1793902e221602b21d3de2
Armored equipment       89300   Ops-Core SLAAP armor helmet plate (Tan) 5c0e66e2d174af02a96252f4
Armored equipment       79460   Rys-T face shield       5f60c85b58eff926626a60f7
Armored equipment       31500   Team Wendy EXFIL Ballistic face shield (Black)  5e00cdd986f7747473332240
Armored equipment       31500   Team Wendy EXFIL Ballistic face shield (Coyote Brown)   5e01f37686f774773c6f6c15
Headphones      31709   Peltor ComTac 2 headset 5645bcc04bdc2d363b8b4572
Headphones      39154   MSA Sordin Supreme PRO-X/L active headset       5aa2ba71e5b5b000137b758f
Headphones      69000   Peltor ComTac 4 Hybrid headset  628e4e576d783146b124c64d
Headphones      25000   OPSMEN Earmor M32 headset       6033fa48ffd42c541047f728
Headphones      44500   Peltor Tactical Sport headset   5c165d832e2216398b5a7e36
Headphones      35100   Walker's Razor Digital headset  5e4d34ca86f774264f758330
Headphones      48100   Walker's XCEL 500BT Digital headset     5f60cd6cf2bcbb675b00dac6
Headphones      46636   Ops-Core FAST RAC Headset       5a16b9fffcdbcb0176308b34
Headphones      13962   GSSh-01 active headset  5b432b965acfc47a8774094e
ArmBand 45000   Evasion armband 60b0f988c4449e4cb624c1da
ArmBand 100000  Alpha armband   619bc61e86e01e16f839a999
ArmBand 50000   BEAR armband    619bdd8886e01e16f839a99c
ArmBand 70000   DEADSKUL armband        619bddc6c9546643a67df6ee
ArmBand 50000   Train Hard armband      619bddffc9546643a67df6f0
ArmBand 50000   Kiba Arms armband       619bde3dc9546643a67df6f2
ArmBand 28000   Labs armband    619bde7fc9546643a67df6f4
ArmBand 20000   Rivals 2020 armband     5f9949d869e2777a0e779ba5
ArmBand 62000   RFARMY armband  619bdeb986e01e16f839a99e
ArmBand 52000   TerraGroup armband      619bdef8c9546643a67df6f6
ArmBand 55000   UNTAR armband   619bdf9cc9546643a67df6f8
ArmBand 50000   USEC armband    619bdfd4c9546643a67df6fa
Locking container       11000   Pistol case     567143bf4bdc2d1a0f8b4567
Chest rig       49200   Velocity Systems MPPV Multi-Purpose Patrol Vest 5df8a42886f77412640e2e75
Chest rig       139000  Ars Arma CPC MOD.2 plate carrier        5e4ac41886f77406a511c9a8
Chest rig       55100   Belt-A + Belt-B gear rig        5c0e6a1586f77404597b4965
Chest rig       85600   Crye Precision AVS plate carrier        544a5caa4bdc2d1a388b4568
Chest rig       68688   ANA Tactical M2 armored rig     5ab8dced86f774646209ec87
Chest rig       45300   6B3TM-01M armored rig   5d5d646386f7742797261fd9
Chest rig       35469   Azimut SS "Zhuk" chest harness (Black)  603648ff5a45383c122086ac
Chest rig       26469   Dynaforce Triton M43-A chest harness    5ca20abf86f77418567a43f2
Chest rig       40700   BlackRock chest rig     5648a69d4bdc2ded0b8b457b
Chest rig       4199    Scav Vest       572b7adb24597762ae139821
Chest rig       94000   NPP KlASS Bagariy armored rig   628d0618d1ba6e4fa07ce5a4
Chest rig       60000   Eagle Industries MMAC plate carrier (Ranger Green)      61bc85697113f767765c7fe7
Chest rig       41500   6B5-16 Zh-86 Uley armored rig   5c0e3eb886f7742015526062
Chest rig       25700   Umka M33-SET1 hunter vest       6034cf5fffd42c541047f72e
Chest rig       81270   ANA Tactical M1 armored rig     5c0e722886f7740458316a57
Chest rig       107000  Ars Arma A18 Skanda plate carrier       5d5d87f786f77427997cfaef
Chest rig       8200    Spiritus Systems Bank Robber chest rig  5e4abc1f86f774069619fbaa
Chest rig       43480   WARTECH MK3 TV-104 chest rig    5ab8dab586f77441cd04f2a2
Chest rig       16915   WARTECH TV-109 + TV-106 chest rig       59e7643b86f7742cbf2c109a
Chest rig       85000   ECLiPSE RBAV-AF plate carrier (Ranger Green)    628dc750b910320f4c27a732
Chest rig       5000    DIY IDEA chest rig      5fd4c4fa16cac650092f6771
Chest rig       3900    Security vest   5fd4c5477a8d854fa0105061
Chest rig       46109   ANA Tactical Alpha chest rig    592c2d1a86f7746dbe2af32a
Chest rig       33669   BlackHawk! Commando chest harness (Desert Tan)  5b44c8ea86f7742d1627baf1
Chest rig       19200   Splav Tarzan M22 chest rig      5e4abfed86f77406a2713cf7
Chest rig       40020   Gear Craft GC-BSS-MK1 chest rig 5fd4c60f875c30179f5d04c2
Chest rig       91200   WARTECH TV-110 plate carrier rig        5c0e746986f7741453628fe5
Chest rig       73000   FirstSpear Strandhogg plate carrier rig (Ranger Green)  61bcc89aef0f505f0c6cd0fc
Chest rig       29600   Direct Action Thunderbolt compact chest rig     5f5f41f56760b4138443b352
Chest rig       59300   6B5-15 Zh-86 Uley armored rig   5c0e446786f7742013381639
Chest rig       21423   UMTBS 6sh112 Scout-Sniper       5929a2a086f7744f4b234d43
Chest rig       45000   LBT-1961A Load Bearing Chest Rig        5e9db13186f7742f845ee9d3
Chest rig       39500   Haley Strategic D3CRX Chest Harness     5d5d85c586f774279a21cbdb
Chest rig       9600    SOE Micro Rig   5d5d8ca986f7742798716522
Chest rig       18900   CSA chest rig   6034d0230ca681766b6a0fb5
Chest rig       50000   Azimut SS "Khamelion" chest harness (Olive)     63611865ba5b90db0c0399d1
Chest rig       35469   Azimut SS "Zhuk" chest harness (SURPAT) 6040dd4ddcf9592f401632d2
Chest rig       33669   BlackHawk! Commando chest harness (Black)       5c0e9f2c86f77432297fe0a3
Chest rig       124000  CQC Osprey MK4A plate carrier (Assault, MTP)    60a3c70cde5f453f634816a3
Chest rig       155000  CQC Osprey MK4A plate carrier (Protection, MTP) 60a3c68c37ea821725773ef5
Chest rig       80000   Shellback Tactical Banshee plate carrier (A-Tacs AU)    639343fce101f4caa40a4ef3
Chest rig       91000   5.11 Tactical TacTec plate carrier      5b44cad286f77402a54ae7e5
Chest rig       100000  Tasmanian Tiger SK plate carrier (Multicam Black)       628cd624459354321c4b7fa2
Chest rig       37500   Stich Profi Chest Rig MK2 (Assault, A-TACS FG)  60a621c49c197e4e8c4455e6
Chest rig       36000   Stich Profi Chest Rig MK2 (Recon, A-TACS FG)    60a6220e953894617404b00a
Backpack        22000   Hazard 4 Pillbox backpack       60a2828e8689911a226117f9
Backpack        4000    LolKek 3F Transfer tourist backpack     5f5e45cc5021ce62144be7aa
Backpack        90000   LBT-2670 Slim Field Med Pack    5e4abc6786f77406812bd572
Backpack        45000   LBT-1476A 3Day Pack (Woodland)  618cfae774bb2d036a049e7c
Backpack        88000   Mystery Ranch Blackjack 50 backpack (Multicam)  5c0e774286f77468413cc5b2
Backpack        43565   Pilgrim tourist backpack        59e763f286f7742ee57895da
Backpack        2075    Duffle bag      56e33634d2720bd8058b456b
Backpack        2440    VKBO army bag   5ab8ee7786f7742d8f33f0b9
Backpack        105000  6Sh118 raid backpack    5df8a4d786f77412672a1e3b
Backpack        62100   Eberlestock G2 Gunslinger II backpack (Dry Earth)       6034d2d697633951dc245ea6
Backpack        36000   Hazard 4 Drawbridge backpack (Coyote Tan)       60a272cc93ef783291411d8e
Backpack        38000   Gruppa 99 T20 backpack  618bb76513f5097c8d5aa2d5
Backpack        19200   WARTECH Berkut BB-102 backpack  5ca20d5986f774331e7c9602
Backpack        70500   SSO Attack 2 raid backpack      5ab8ebf186f7742d8b372e80
Backpack        41500   Camelbak Tri-Zip assault backpack       545cdae64bdc2d39198b4568
Backpack        17994   Scav backpack   56e335e4d2720b6c058b456d
Backpack        11257   Flyye MBSS backpack     544a5cde4bdc2d39388b456b
Backpack        51000   Tasmanian Tiger Trooper 35 backpack     639346cc1c8f182ad90c8972
Backpack        34500   Hazard 4 Takedown sling backpack (Black)        6034d103ca006d2dca39b3f0
Backpack        46686   ANA Tactical Beta 2 Battle backpack     5b44c6ae86f7742d1627baea
Backpack        79500   Eberlestock F4 Terminator load bearing backpack (Tiger Stripe)  5f5e46b96bdad616ad46d613
Backpack        1831    Transformer Bag 56e33680d2720be2748b4576
Backpack        46500   Eberlestock F5 Switchblade backpack (Dry Earth) 5f5e467b0bc58666c37e7821
Backpack        22600   LBT-8005A Day Pack backpack     5e9dcf5986f7746c417435b3
Backpack        1843    Tactical sling bag      5ab8f04f86f774585f4237d8
Backpack        53500   Oakley Mechanism heavy duty backpack (Black)    5d5d940f86f7742797262046
Backpack        61500   3V Gear Paratus 3-Day Operator's Tactical backpack      5c0e805e86f774683f3dd637
Backpack        49000   Gruppa 99 T30 backpack  628e1ffc83ec92260c0f437f
Backpack        37500   Hazard 4 Takedown sling backpack (Multicam)     6038d614d10cbf667352dd44
Backpack        51000   Gruppa 99 T30 backpack (Multicam)       62a1b7fbc30cfa1d366af586
Backpack        40000   Gruppa 99 T20 backpack (Multicam)       619cf0335771dd3c390269ae
Port. container 1850000 Secure container Gamma  5857a8bc2459772bad15db29
Port. container 4900000 Secure container Kappa  5c093ca986f7740a1867ab12
Port. container 750000  Secure container Beta   5857a8b324597729ab0a0e7d
Port. container 1100000 Secure container Epsilon        59db794186f77448bc595262
Port. container 360000  Secure container Alpha  544a11ac4bdc2d470e8b456a
Port. container 15000   Waist pouch     5732ee6a24597719ae0c0281
Common container        162552  Ammunition case 5aafbde786f774389d0cbc0f
Common container        510000  Grenade case    5e2af55f86f7746d4159f07c
Common container        3100000 T H I C C item case     5c0a840b86f7742ffa4f2482
Common container        1215269 Lucky Scav Junk box     5b7c710788a4506dec015957
Common container        235000  Magazine case   5c127c4486f7745625356c13
Common container        366106  Medicine case   5aafbcd986f7745e590fff23
Common container        398201  Money case      59fb016586f7746d0d4b423a
Common container        310000  Dogtag case     5c093e3486f77430cb02e593
Common container        1229994 Item case       59fb042886f7746c5005a7b2
Common container        874566  Weapon case     59fb023c86f7746d0d4b423c
Common container        1350000 T H I C C Weapon case   5b6d9ce188a4501afc1b2b25
Common container        340000  Mr. Holodilnick thermal bag     5c093db286f7740a1b2617e3
Common container        40542   WZ Wallet       60b0f6c058e0b0481a09ad11
Common container        458453  Keycard holder case     619cbf9e0a7c3a1a2731940a
Common container        415000  Injector case   619cbf7d23893217ec30b689
Common container        748453  Key tool        59fafd4b86f7745ca07e1232
Common container        80000   Gingy keychain  62a09d3bcf4a99369e262447
Common container        750000  S I C C organizational pouch    5d235bb686f77443f4331278
Common container        167469  Documents case  590c60fc86f77412b13fddcf
Common container        10542   Simple wallet   5783c43d2459774bbe137486
Drink   2429    Can of Ice Green tea    575062b524597720a31c09a1
Drink   200000  Bottle of Fierce Hatchling moonshine    5d1b376e86f774252519444e
Drink   50000   Canister with purified water    5d1b33a686f7742523398398
Drink   2135    Pack of Russian Army pineapple juice    544fb62a4bdc2dfb738b4568
Drink   2450    Bottle of water (0.6L)  5448fee04bdc2dbc018b4567
Drink   3422    Pack of apple juice     57513f07245977207e26a311
Drink   3412    Pack of Grand juice     57513f9324597720a7128161
Drink   8600    Aquamari water bottle with filter       5c0fa877d174af02a012e1cf
Drink   1800    Pack of Vita juice      57513fcc24597720a31c09a6
Drink   2934    Can of Max Energy energy drink  5751435d24597720a27126d1
Drink   4753    Pack of milk    575146b724597720a27126d5
Drink   3980    Can of TarCola soda     57514643245977207f2c2d09
Drink   4236    Can of Hot Rod energy drink     5751496424597720a27126da
Drink   5000    Bottle of Pevko Light beer      62a09f32621468534a797acb
Drink   8500    Bottle of "Norvinskiy Yadreniy" premium kvass (0.6L)    5e8f3423fd7471236e6e3b64
Drink   23980   Can of RatCola soda     60b0f93284c20f0feb453da7
Drink   7200    Emergency Water Ration  60098b1705871270cd5352a1
Drink   50000   Bottle of Dan Jackiel whiskey   5d403f9186f7743cac3f229b
Drink   25000   Bottle of Tarkovskaya vodka     5d40407c86f774318526545a
Drink   25000   Bottle of Tarkovskaya vodka     614451b71e5874611e2c7ae5
Food    2402    Army crackers   5448ff904bdc2d6f028b456e
Food    20000   Salty Dog beef sausage  635a758bfefc88a93f021b8a
Food    6483    Alyonka chocolate bar   57505f6224597709a92585a9
Food    8393    Can of beef stew (Large)        57347da92459774491567cf5
Food    500     Rye croutons    57347d3d245977448f7b7f61
Food    11252   Can of beef stew (Small)        57347d7224597744596b4e72
Food    24943   Can of condensed milk   5734773724597737fd047c14
Food    298     Emelya rye croutons     5751487e245977207e26a315
Food    2948    Can of herring  57347d9c245977448b40fa85
Food    2930    Can of humpback salmon  57347d5f245977448b40fa81
Food    2556    Can of pacific saury    5673de654bdc2d180f8b456d
Food    15000   Jar of DevilDog mayo    5bc9b156d4351e00367fbce9
Food    4061    MRE ration pack 590c5f0d86f77413997acfab
Food    7358    Iskra ration pack       590c5d4b86f774784e1b9c45
Food    10000   Can of sprats   5bc9c29cd4351e003562b8a3
Food    16489   Pack of sugar   59e3577886f774176a362503
Food    5568    Pack of oat flakes      57347d90245977448f7b7f65
Food    6500    Can of green peas       57347d692459774491567cf1
Food    2265    Slickers chocolate bar  544fb6cc4bdc2d34748b456e
Food    6168    Can of squash spread    57347d8724597744596b4e76
Info    60000   Military flash drive    62a0a16d0b9d3c46de5b6e97
Info    145000  Secured magnetic tape cassette  61bf7c024770ee6f9c6b8b53
Info    40152   Secure Flash drive      590c621186f774138d11ea29
Info    58000   BakeEzy cook book       62a09e73af34e73a266d932a
Info    69000   Video cassette with the Cyborg Killer movie     62a09e974f842e1bd12da3f0
Info    3900    Tech manual     590c639286f774151567fa95
Info    58000   Diary   590c645c86f77412b01304d9
Info    71000   Slim diary      590c651286f7741e566b6461
Info    500000  Silicon Optoelectronic Integrated Circuits textbook     6389c8fb46b54c634724d847
Info    490000  Advanced Electronic Materials textbook  6389c92d52123d5dd17f8876
Info    72000   Topographic survey maps 62a0a124de7ac81993580542
Info    69000   Intelligence folder     5c12613b86f7743bbe2c3f76
Info    300000  TerraGroup "Blue Folders" materials     6389c8c5dbfd5e4b95197e6b
Info    80000   SSD drive       590c392f86f77444754deb29
Info    92000   SAS drive       590c37d286f77443be3d7827
KeyMechanical   8437    SMW car key     5a0eb38b86f774153b320eb0
KeyMechanical   5271    Pumping station front door key  57a349b2245977762b199ec7
KeyMechanical   152021  Kiba Arms outer door key        5ad5d7d286f77450166e0a89
KeyMechanical   167402  Kiba Arms inner grate door key  5addaffe86f77470b455f900
KeyMechanical   72012   EMERCOM medical unit key        5ad5db3786f7743568421cce
KeyMechanical   15022   OLI administration office key   5ad5ccd186f774446d5706e9
KeyMechanical   77022   OLI logistics department office key     5ad5cfbd86f7742c825d6104
KeyMechanical   81402   NecrusPharm pharmacy key        5ad5d64486f774079b080af8
KeyMechanical   1621    Power substation utility cabin key      5ad5d49886f77455f9731921
KeyMechanical   3258    OLI outlet utility room key     5ad5d20586f77449be26d877
KeyMechanical   151432  Shturman's stash key    5d08d21286f774736e7c94c3
KeyMechanical   15430   Goshan cash register key        5ad7247386f7747487619dc3
KeyMechanical   14400   IDEA cash register key  5ad7242b86f7740a6a3abd43
KeyMechanical   12030   OLI cash register key   5ad7217186f7746744498875
KeyMechanical   84211   USEC stash key  5da743f586f7744014504f72
KeyMechanical   14634   ZB-014 key      591afe0186f77431bd616a11
KeyMechanical   1604    Unknown key     593962ca86f774068014d9af
KeyMechanical   51111   Factory emergency exit key      5448ba0b4bdc2d02308b456c
KeyMechanical   5128    Pumping station back door key   593858c486f774253a24cb52
KeyMechanical   1162    Weapon safe key 59148f8286f7741b951ea113
KeyMechanical   30000   Missam forklift key     62a09ec84f842e1bd12da3f2
KeyMechanical   50000   TerraGroup Labs manager's office room key       5c1e2a1e86f77431ea0ea84c
